,id,latest.cost.avg_net_price,latest.cost.avg_net_price.overall,latest.cost.avg_net_price.consumer.median_by_pred_degree,latest.cost.avg_net_price.consumer.overall_median,latest.cost.attendance.academic_year,latest.cost.tuition.in_state,latest.cost.tuition.out_of_state,latest.cost.booksupply,latest.cost.net_price.by_income_level.0-30000,latest.cost.net_price.by_income_level.30001-48000,latest.cost.net_price.by_income_level.48001-75000,latest.cost.net_price.by_income_level.75001-110000,latest.cost.net_price.by_income_level.110001-plus,latest.cost.net_price.by_income_level.0-48000,latest.cost.net_price.by_income_level.30001-75000,latest.cost.net_price.by_income_level.75000-plus,latest.cost.net_price.consumer.by_income_level.0-48000,latest.cost.net_price.consumer.by_income_level.0-30000,latest.cost.net_price.consumer.by_income_level.30001-48000,latest.cost.net_price.consumer.by_income_level.30001-75000,latest.cost.net_price.consumer.by_income_level.48001-75000,latest.cost.net_price.consumer.by_income_level.750001-111000,latest.cost.net_price.consumer.by_income_level.75000-plus,latest.cost.net_price.consumer.by_income_level.110001-plus,latest.cost.title_iv.all,latest.cost.title_iv.by_income_level.0-30000,latest.cost.title_iv.by_income_level.30001-48000,latest.cost.title_iv.by_income_level.48001-75000,latest.cost.title_iv.by_income_level.75001-110000,latest.cost.title_iv.by_income_level.110001-plus,latest.cost.roomboard.oncampus,latest.cost.roomboard.offcampus,latest.cost.otherexpense.oncampus,latest.cost.otherexpense.offcampus,latest.cost.otherexpense.withfamily
20,164632,20435.0,20435.0,19525.5,15950.5,48102.0,35781.0,35781.0,1600.0,15589.0,17828.0,24041.0,29217.0,30421.0,16345.0,20370.0,30051.0,16345.0,15589.0,17828.0,20370.0,24041.0,29217.0,30051.0,30421.0,121.0,51.0,26.0,18.0,8.0,18.0,12799.0,3500.0,1900.0,2400.0,2400.0
21,164641,28983.0,28983.0,19525.5,15950.5,38507.0,29200.0,29200.0,1500.0,24739.0,29787.0,31826.0,33490.0,37882.0,25861.0,30807.0,34588.0,25861.0,24739.0,29787.0,30807.0,31826.0,33490.0,34588.0,37882.0,15.0,7.0,2.0,2.0,3.0,1.0,13300.0,13300.0,6500.0,6500.0,8000.0
22,164720,32785.0,32785.0,19525.5,15950.5,55633.0,40150.0,40150.0,960.0,29610.0,30119.0,32534.0,34872.0,35674.0,29808.0,31307.0,35354.0,29808.0,29610.0,30119.0,31307.0,32534.0,34872.0,35354.0,35674.0,211.0,50.0,32.0,31.0,39.0,59.0,13800.0,5842.0,3200.0,6554.0,3000.0
23,164739,41334.0,41334.0,19525.5,15950.5,71094.0,53790.0,53790.0,1325.0,23297.0,27303.0,31754.0,40226.0,50161.0,24606.0,30034.0,48174.0,24606.0,23297.0,27303.0,30034.0,31754.0,40226.0,48174.0,50161.0,488.0,70.0,34.0,54.0,66.0,264.0,17620.0,17620.0,1250.0,1250.0,6065.0
24,164748,46805.0,46805.0,19525.5,15950.5,66342.0,45660.0,45660.0,474.0,42820.0,51745.0,56985.0,55760.0,59365.0,44323.0,54119.0,57708.0,44323.0,42820.0,51745.0,54119.0,56985.0,55760.0,57708.0,59365.0,470.0,316.0,64.0,53.0,17.0,20.0,18640.0,14526.0,2170.0,2170.0,2170.0
25,164872,28343.0,28343.0,19525.5,15950.5,35044.0,21924.0,21924.0,1200.0,26347.0,,31773.0,30899.0,,26347.0,31773.0,30899.0,26347.0,26347.0,,31773.0,31773.0,30899.0,30899.0,,5.0,3.0,0.0,1.0,1.0,0.0,14750.0,15350.0,3100.0,3100.0,3100.0
26,164924,36599.0,36599.0,19525.5,15950.5,75872.0,60202.0,60202.0,1250.0,10212.0,7075.0,17098.0,23632.0,50368.0,8280.0,13352.0,45250.0,8280.0,10212.0,7075.0,13352.0,17098.0,23632.0,45250.0,50368.0,954.0,48.0,77.0,129.0,134.0,566.0,15220.0,11550.0,1900.0,1900.0,3400.0
27,164988,30395.0,30395.0,19525.5,15950.5,74911.0,58072.0,58072.0,1000.0,12982.0,11782.0,18458.0,29925.0,50125.0,12498.0,15348.0,44853.0,12498.0,12982.0,11782.0,15348.0,18458.0,29925.0,44853.0,50125.0,1254.0,243.0,164.0,188.0,172.0,487.0,16640.0,16640.0,1950.0,1950.0,3900.0
28,165015,33663.0,33663.0,19525.5,15950.5,76044.0,57615.0,57615.0,1000.0,13389.0,19186.0,24183.0,27781.0,51870.0,15360.0,22184.0,46517.0,15360.0,13389.0,19186.0,22184.0,24183.0,27781.0,46517.0,51870.0,331.0,66.0,34.0,51.0,40.0,140.0,16080.0,12500.0,1500.0,1500.0,3300.0
29,165167,,,19525.5,15950.5,,16266.0,16266.0,1500.0,,,,,,,,,,,,,,,,,,,,,,,,10500.0,,2500.0,2500.0
30,165334,27233.0,27233.0,19525.5,15950.5,58153.0,48602.0,48602.0,800.0,17792.0,18547.0,22006.0,26616.0,35695.0,18109.0,20674.0,32800.0,18109.0,17792.0,18547.0,20674.0,22006.0,26616.0,32800.0,35695.0,441.0,65.0,47.0,75.0,81.0,173.0,9800.0,9800.0,950.0,1050.0,1050.0
31,165529,28729.0,28729.0,19525.5,15950.5,57260.0,42425.0,42425.0,1100.0,24007.0,25177.0,26716.0,29605.0,32958.0,24397.0,26135.0,32004.0,24397.0,24007.0,25177.0,26135.0,26716.0,29605.0,32004.0,32958.0,462.0,96.0,48.0,79.0,68.0,171.0,16085.0,9850.0,2200.0,2650.0,2650.0
32,165574,30667.0,30667.0,19525.5,15950.5,59018.0,41318.0,41318.0,1000.0,26572.0,27420.0,28849.0,32116.0,35812.0,26918.0,28186.0,34506.0,26918.0,26572.0,27420.0,28186.0,28849.0,32116.0,34506.0,35812.0,334.0,74.0,51.0,59.0,53.0,97.0,17648.0,9775.0,1500.0,1700.0,2000.0
33,165644,22115.0,22115.0,19525.5,15950.5,41194.0,26952.0,26952.0,0.0,19908.0,18329.0,20977.0,22557.0,26769.0,19359.0,19610.0,25050.0,19359.0,19908.0,18329.0,19610.0,20977.0,22557.0,25050.0,26769.0,110.0,30.0,16.0,15.0,20.0,29.0,9985.0,9985.0,3900.0,3900.0,3900.0
34,165662,45171.0,45171.0,19525.5,15950.5,72119.0,51148.0,51148.0,1200.0,34171.0,38632.0,37774.0,45320.0,50810.0,35877.0,38119.0,49421.0,35877.0,34171.0,38632.0,38119.0,37774.0,45320.0,49421.0,50810.0,484.0,63.0,39.0,58.0,82.0,242.0,18768.0,16650.0,3410.0,3410.0,3410.0
35,165671,29816.0,29816.0,19525.5,15950.5,58787.0,42516.0,42516.0,1000.0,22472.0,25838.0,29397.0,29633.0,32838.0,23934.0,28043.0,31862.0,23934.0,22472.0,25838.0,28043.0,29397.0,29633.0,31862.0,32838.0,468.0,56.0,43.0,70.0,91.0,208.0,15846.0,15846.0,2451.0,2451.0,3081.0
36,165699,35992.0,35992.0,19525.5,15950.5,52642.0,35320.0,35320.0,1275.0,26398.0,26371.0,31192.0,34652.0,39607.0,26387.0,29353.0,38342.0,26387.0,26398.0,26371.0,29353.0,31192.0,34652.0,38342.0,39607.0,610.0,47.0,37.0,60.0,119.0,347.0,16130.0,12501.0,2000.0,2000.0,2000.0
37,165802,22565.0,22565.0,19525.5,15950.5,48411.0,32700.0,32700.0,2000.0,17910.0,18693.0,24055.0,28928.0,31921.0,18143.0,21786.0,30638.0,18143.0,17910.0,18693.0,21786.0,24055.0,28928.0,30638.0,31921.0,139.0,52.0,22.0,30.0,15.0,20.0,16569.0,10000.0,3200.0,3200.0,3200.0
38,165936,25748.0,25748.0,19525.5,15950.5,51869.0,39230.0,39230.0,800.0,20481.0,24488.0,22425.0,24761.0,28656.0,22288.0,23178.0,27466.0,22288.0,20481.0,24488.0,23178.0,22425.0,24761.0,27466.0,28656.0,271.0,28.0,23.0,40.0,55.0,125.0,11420.0,11420.0,1400.0,2000.0,2200.0
39,166018,19854.0,19854.0,19525.5,15950.5,67079.0,51768.0,51768.0,850.0,11780.0,14327.0,12886.0,,46655.0,12416.0,13462.0,46655.0,12416.0,11780.0,14327.0,13462.0,12886.0,,46655.0,46655.0,14.0,6.0,2.0,3.0,0.0,3.0,14020.0,12020.0,1050.0,1050.0,1050.0
40,166027,13872.0,13872.0,19525.5,15950.5,75914.0,54002.0,54002.0,900.0,2564.0,1396.0,2669.0,20059.0,42312.0,1888.0,2118.0,35852.0,1888.0,2564.0,1396.0,2118.0,2669.0,20059.0,35852.0,42312.0,358.0,56.0,77.0,101.0,36.0,88.0,18389.0,,2600.0,,
41,166045,,,19525.5,15950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,166054,24588.0,24588.0,19525.5,15950.5,41282.0,22490.0,22490.0,600.0,24057.0,22770.0,,23881.0,26625.0,23413.0,22770.0,25528.0,23413.0,24057.0,22770.0,22770.0,,23881.0,25528.0,26625.0,9.0,2.0,2.0,0.0,2.0,3.0,16192.0,18500.0,2000.0,2100.0,4000.0
43,166124,35761.0,35761.0,19525.5,15950.5,71448.0,54770.0,54770.0,1000.0,14544.0,17357.0,20142.0,31109.0,51523.0,15499.0,19080.0,46317.0,15499.0,14544.0,17357.0,19080.0,20142.0,31109.0,46317.0,51523.0,467.0,72.0,37.0,60.0,76.0,222.0,15560.0,15560.0,900.0,900.0,6000.0
44,166391,26666.0,26666.0,19525.5,15950.5,54730.0,39000.0,39000.0,1000.0,22065.0,22815.0,25689.0,27146.0,30082.0,22321.0,24714.0,29197.0,22321.0,22065.0,22815.0,24714.0,25689.0,27146.0,29197.0,30082.0,404.0,73.0,38.0,74.0,66.0,153.0,16000.0,8000.0,2500.0,2500.0,3500.0
45,166452,33446.0,33446.0,19525.5,15950.5,47620.0,29550.0,29550.0,1500.0,28578.0,30233.0,32725.0,35231.0,37362.0,29162.0,31575.0,36717.0,29162.0,28578.0,30233.0,31575.0,32725.0,35231.0,36717.0,37362.0,239.0,55.0,30.0,35.0,36.0,83.0,16570.0,6725.0,3550.0,4000.0,5190.0
46,166656,37807.0,37807.0,19525.5,15950.5,54955.0,34650.0,34650.0,1294.0,33365.0,34877.0,38606.0,40859.0,40978.0,33908.0,37014.0,40936.0,33908.0,33365.0,34877.0,37014.0,38606.0,40859.0,40936.0,40978.0,508.0,125.0,70.0,94.0,77.0,142.0,17568.0,17568.0,3530.0,3530.0,6098.0
47,166683,16407.0,16407.0,19525.5,15950.5,73160.0,53450.0,53450.0,830.0,5193.0,-2603.0,2834.0,14291.0,41635.0,683.0,-71.0,35369.0,683.0,5193.0,-2603.0,-71.0,2834.0,14291.0,35369.0,41635.0,326.0,51.0,70.0,61.0,33.0,111.0,16000.0,8000.0,2182.0,2182.0,2182.0
48,166717,,,19525.5,15950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,166850,34367.0,34367.0,19525.5,15950.5,59617.0,45074.0,45074.0,1000.0,27344.0,27079.0,30079.0,33535.0,37194.0,27245.0,28976.0,36421.0,27245.0,27344.0,27079.0,28976.0,30079.0,33535.0,36421.0,37194.0,864.0,84.0,50.0,86.0,136.0,508.0,16407.0,16407.0,1450.0,1450.0,1450.0
50,166869,,,19525.5,15950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,166911,34739.0,34739.0,19525.5,15950.5,52124.0,35300.0,35300.0,1700.0,30896.0,31008.0,33098.0,37835.0,37241.0,30934.0,32103.0,37414.0,30934.0,30896.0,31008.0,32103.0,33098.0,37835.0,37414.0,37241.0,88.0,19.0,10.0,11.0,14.0,34.0,13800.0,12800.0,4000.0,4000.0,4000.0
52,166939,28724.0,28724.0,19525.5,15950.5,69578.0,54618.0,54618.0,2000.0,13957.0,13907.0,16248.0,24407.0,39400.0,13931.0,15370.0,34276.0,13931.0,13957.0,13907.0,15370.0,16248.0,24407.0,34276.0,39400.0,222.0,16.0,18.0,30.0,54.0,104.0,16020.0,12200.0,2000.0,2000.0,3350.0
53,167057,46080.0,46080.0,19525.5,15950.5,70360.0,52440.0,52440.0,500.0,38317.0,43965.0,37806.0,47360.0,50890.0,40200.0,40543.0,50743.0,40200.0,38317.0,43965.0,40543.0,37806.0,47360.0,50743.0,50890.0,41.0,8.0,4.0,5.0,1.0,23.0,17060.0,17060.0,2900.0,2900.0,2900.0
54,167260,29951.0,29951.0,19525.5,15950.5,52520.0,36540.0,36540.0,1400.0,25701.0,28285.0,29693.0,31043.0,32235.0,26771.0,29014.0,31859.0,26771.0,25701.0,28285.0,29014.0,29693.0,31043.0,31859.0,32235.0,314.0,58.0,41.0,44.0,54.0,117.0,13950.0,7000.0,2200.0,2700.0,2700.0
55,167358,29714.0,29714.0,19525.5,15950.5,73196.0,55452.0,55452.0,1000.0,10240.0,7376.0,18389.0,25452.0,43276.0,9034.0,13345.0,38635.0,9034.0,10240.0,7376.0,13345.0,18389.0,25452.0,38635.0,43276.0,1268.0,165.0,120.0,142.0,219.0,622.0,17480.0,17480.0,1800.0,1800.0,1800.0
56,167394,25321.0,25321.0,19525.5,15950.5,50266.0,38391.0,38391.0,1150.0,21532.0,21731.0,22491.0,27782.0,30697.0,21612.0,22078.0,29514.0,21612.0,21532.0,21731.0,22078.0,22491.0,27782.0,29514.0,30697.0,152.0,37.0,25.0,21.0,28.0,41.0,14010.0,9814.0,2416.0,2916.0,2916.0
57,167455,14803.0,14803.0,19525.5,15950.5,47443.0,31600.0,31600.0,800.0,12129.0,14033.0,17739.0,20269.0,26943.0,12617.0,15886.0,21011.0,12617.0,12129.0,14033.0,15886.0,17739.0,20269.0,21011.0,26943.0,58.0,29.0,10.0,10.0,8.0,1.0,13830.0,13830.0,2000.0,2000.0,4000.0
58,167598,32338.0,32338.0,19525.5,15950.5,61605.0,43715.0,43715.0,1100.0,26437.0,28334.0,31701.0,31864.0,39056.0,27245.0,30267.0,36217.0,27245.0,26437.0,28334.0,30267.0,31701.0,31864.0,36217.0,39056.0,161.0,31.0,23.0,31.0,30.0,46.0,16182.0,16000.0,2065.0,3065.0,4665.0
59,167677,,,19525.5,15950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,167783,27920.0,27920.0,19525.5,15950.5,60221.0,41917.0,41917.0,1280.0,21080.0,23753.0,26374.0,28485.0,30584.0,22038.0,25360.0,29960.0,22038.0,21080.0,23753.0,25360.0,26374.0,28485.0,29960.0,30584.0,327.0,43.0,24.0,38.0,66.0,156.0,14022.0,14022.0,2550.0,2550.0,3910.0
61,167835,29615.0,29615.0,19525.5,15950.5,75169.0,54224.0,54224.0,800.0,9215.0,9672.0,16427.0,21748.0,46873.0,9430.0,13342.0,40021.0,9430.0,9215.0,9672.0,13342.0,16427.0,21748.0,40021.0,46873.0,332.0,42.0,37.0,44.0,57.0,152.0,18760.0,8416.0,2058.0,2058.0,10474.0
62,167899,28710.0,28710.0,19525.5,15950.5,55078.0,40480.0,40480.0,1100.0,18709.0,20816.0,23561.0,28261.0,33501.0,19801.0,22543.0,32100.0,19801.0,18709.0,20816.0,22543.0,23561.0,28261.0,32100.0,33501.0,485.0,40.0,43.0,73.0,88.0,241.0,13320.0,13320.0,2250.0,2250.0,2250.0
63,167996,34102.0,34102.0,19525.5,15950.5,62253.0,46642.0,46642.0,893.0,24637.0,22192.0,26555.0,31435.0,38060.0,22952.0,24798.0,36636.0,22952.0,24637.0,22192.0,24798.0,26555.0,31435.0,36636.0,38060.0,426.0,14.0,31.0,46.0,72.0,263.0,16620.0,12000.0,1607.0,1345.0,1607.0
64,168005,30995.0,30995.0,19525.5,15950.5,57850.0,41648.0,41648.0,1200.0,28457.0,29224.0,29611.0,28727.0,34508.0,28742.0,29439.0,32615.0,28742.0,28457.0,29224.0,29439.0,29611.0,28727.0,32615.0,34508.0,717.0,138.0,82.0,103.0,129.0,265.0,17462.0,19585.0,2450.0,3000.0,4800.0
65,168148,37494.0,37494.0,19525.5,15950.5,76151.0,60862.0,60862.0,1000.0,8122.0,7987.0,19827.0,28622.0,55083.0,8044.0,13525.0,49306.0,8044.0,8122.0,7987.0,13525.0,19827.0,28622.0,49306.0,55083.0,543.0,48.0,66.0,58.0,81.0,290.0,15630.0,15630.0,1508.0,1508.0,8138.0
66,168218,23908.0,23908.0,19525.5,15950.5,75198.0,58448.0,58448.0,800.0,9674.0,8021.0,10792.0,22704.0,48540.0,9044.0,9518.0,41608.0,9044.0,9674.0,8021.0,9518.0,10792.0,22704.0,41608.0,48540.0,275.0,65.0,40.0,47.0,33.0,90.0,17772.0,2050.0,1250.0,1000.0,3050.0
67,168227,35307.0,35307.0,19525.5,15950.5,52232.0,35970.0,35970.0,1500.0,28920.0,32080.0,33733.0,36692.0,39178.0,30344.0,32890.0,38511.0,30344.0,28920.0,32080.0,32890.0,33733.0,36692.0,38511.0,39178.0,709.0,122.0,100.0,96.0,105.0,286.0,14966.0,14966.0,3750.0,3750.0,6850.0
68,168254,30594.0,30594.0,19525.5,15950.5,52924.0,39216.0,39216.0,1000.0,24423.0,24081.0,28484.0,31600.0,33757.0,24299.0,26909.0,33163.0,24299.0,24423.0,24081.0,26909.0,28484.0,31600.0,33163.0,33757.0,626.0,86.0,49.0,88.0,111.0,292.0,14246.0,8100.0,2060.0,3300.0,3530.0
69,168281,26575.0,26575.0,19525.5,15950.5,70453.0,56366.0,56366.0,940.0,19563.0,19297.0,22415.0,25585.0,31982.0,19447.0,21210.0,30029.0,19447.0,19563.0,19297.0,21210.0,22415.0,25585.0,30029.0,31982.0,358.0,44.0,34.0,54.0,69.0,157.0,14378.0,14378.0,1060.0,1060.0,6970.0
70,168342,23497.0,23497.0,19525.5,15950.5,75520.0,50450.0,50450.0,800.0,1451.0,5480.0,5576.0,14702.0,43967.0,3825.0,5527.0,37573.0,3825.0,1451.0,5480.0,5527.0,5576.0,14702.0,37573.0,43967.0,207.0,23.0,33.0,32.0,26.0,93.0,12750.0,,2540.0,,
71,168421,42835.0,42835.0,19525.5,15950.5,69233.0,54416.0,54416.0,1200.0,31779.0,33976.0,33999.0,40094.0,46023.0,32846.0,33990.0,44810.0,32846.0,31779.0,33976.0,33990.0,33999.0,40094.0,44810.0,46023.0,703.0,36.0,34.0,51.0,119.0,463.0,15680.0,15680.0,1000.0,1000.0,2500.0
72,168528,24982.0,24982.0,19525.5,15950.5,54621.0,38730.0,38730.0,1800.0,22070.0,22406.0,23512.0,25583.0,28367.0,22206.0,23020.0,27268.0,22206.0,22070.0,22406.0,23020.0,23512.0,25583.0,27268.0,28367.0,451.0,88.0,60.0,75.0,90.0,138.0,12130.0,11720.0,3400.0,3400.0,3400.0
73,168546,16862.0,16862.0,19525.5,15950.5,62041.0,50775.0,50775.0,700.0,10452.0,12732.0,14717.0,20128.0,27565.0,11260.0,13684.0,24240.0,11260.0,10452.0,12732.0,13684.0,14717.0,20128.0,24240.0,27565.0,314.0,93.0,51.0,47.0,55.0,68.0,12380.0,12380.0,800.0,800.0,1300.0
74,168591,23200.0,23200.0,19525.5,15950.5,55662.0,42622.0,42622.0,850.0,19666.0,18565.0,22136.0,22815.0,26198.0,19174.0,20637.0,25064.0,19174.0,19666.0,18565.0,20637.0,22136.0,22815.0,25064.0,26198.0,314.0,42.0,34.0,47.0,64.0,127.0,11790.0,7652.0,2410.0,2410.0,2410.0
75,168740,23408.0,23408.0,19525.5,15950.5,40948.0,31008.0,31008.0,1100.0,19916.0,17509.0,22344.0,24576.0,26483.0,19134.0,20811.0,25855.0,19134.0,19916.0,17509.0,20811.0,22344.0,24576.0,25855.0,26483.0,150.0,27.0,13.0,28.0,27.0,55.0,9540.0,11350.0,1100.0,4400.0,1100.0
76,168786,18400.0,18400.0,19525.5,15950.5,43921.0,35086.0,35086.0,948.0,12825.0,16735.0,15306.0,18691.0,22510.0,14873.0,15911.0,20991.0,14873.0,12825.0,16735.0,15911.0,15306.0,18691.0,20991.0,22510.0,165.0,20.0,22.0,30.0,37.0,56.0,9876.0,6346.0,1818.0,2534.0,2534.0
77,168847,12575.0,12575.0,19525.5,15950.5,19593.0,10160.0,10160.0,1000.0,11253.0,11075.0,12281.0,15759.0,16503.0,11196.0,11664.0,16114.0,11196.0,11253.0,11075.0,11664.0,12281.0,15759.0,16114.0,16503.0,365.0,144.0,68.0,65.0,46.0,42.0,6300.0,8000.0,4800.0,4800.0,4800.0
78,169080,26082.0,26082.0,19525.5,15950.5,50191.0,37806.0,37806.0,1300.0,22080.0,22475.0,22329.0,24891.0,29486.0,22205.0,22376.0,28047.0,22205.0,22080.0,22475.0,22376.0,22329.0,24891.0,28047.0,29486.0,401.0,56.0,26.0,54.0,83.0,182.0,10800.0,10800.0,2700.0,2700.0,3500.0
79,169327,18457.0,18457.0,19525.5,15950.5,35998.0,22230.0,22230.0,1404.0,19149.0,13858.0,16515.0,21657.0,21033.0,18345.0,14743.0,21390.0,18345.0,19149.0,13858.0,14743.0,16515.0,21657.0,21390.0,21033.0,92.0,67.0,12.0,6.0,4.0,3.0,12600.0,6660.0,1230.0,2250.0,2250.0
80,169363,26356.0,26356.0,19525.5,15950.5,45348.0,31060.0,31060.0,1850.0,22713.0,25766.0,26546.0,26616.0,27740.0,24142.0,26203.0,27314.0,24142.0,22713.0,25766.0,26203.0,26546.0,26616.0,27314.0,27740.0,178.0,25.0,22.0,28.0,39.0,64.0,11130.0,11130.0,2800.0,2800.0,7500.0
81,169442,34767.0,34767.0,19525.5,15950.5,57085.0,47585.0,47585.0,1900.0,31631.0,32383.0,32671.0,36952.0,39273.0,31930.0,32530.0,38508.0,31930.0,31631.0,32383.0,32530.0,32671.0,36952.0,38508.0,39273.0,199.0,50.0,33.0,34.0,27.0,55.0,7750.0,7750.0,2944.0,2944.0,2944.0
82,169479,18264.0,18264.0,19525.5,15950.5,31321.0,20260.0,20260.0,1008.0,17734.0,22260.0,21874.0,25120.0,24991.0,18037.0,22121.0,25069.0,18037.0,17734.0,22260.0,22121.0,21874.0,25120.0,25069.0,24991.0,392.0,348.0,25.0,14.0,3.0,2.0,10268.0,6425.0,2870.0,4014.0,4014.0
83,169716,17058.0,17058.0,19525.5,15950.5,38440.0,29562.0,29562.0,1256.0,13056.0,12694.0,15476.0,18259.0,21422.0,12901.0,14047.0,20298.0,12901.0,13056.0,12694.0,14047.0,15476.0,18259.0,20298.0,21422.0,384.0,76.0,57.0,54.0,70.0,127.0,10240.0,10608.0,2630.0,8624.0,4550.0
84,169983,33472.0,33472.0,19525.5,15950.5,58080.0,44380.0,44380.0,1100.0,24706.0,30263.0,30405.0,34702.0,37590.0,27118.0,30342.0,36746.0,27118.0,24706.0,30263.0,30342.0,30405.0,34702.0,36746.0,37590.0,212.0,30.0,23.0,29.0,38.0,92.0,8400.0,8400.0,4200.0,4200.0,4200.0
85,170037,20397.0,20397.0,19525.5,15950.5,35814.0,26250.0,26250.0,800.0,17675.0,18391.0,18541.0,19953.0,23329.0,17905.0,18498.0,21732.0,17905.0,17675.0,18391.0,18498.0,18541.0,19953.0,21732.0,23329.0,268.0,38.0,18.0,45.0,79.0,88.0,9960.0,9960.0,2570.0,2570.0,2570.0
86,170091,16072.0,16072.0,19525.5,15950.5,26764.0,17220.0,17220.0,1000.0,14016.0,15155.0,15591.0,,24164.0,14279.0,15330.0,24164.0,14279.0,14016.0,15155.0,15330.0,15591.0,,24164.0,24164.0,18.0,10.0,3.0,2.0,0.0,3.0,8600.0,11160.0,735.0,1494.0,735.0
87,170286,,,19525.5,15950.5,,29482.0,29482.0,1200.0,,,,,,,,,,,,,,,,,,,,,,,11910.0,11910.0,2000.0,2000.0,2000.0
88,170301,26944.0,26944.0,19525.5,15950.5,48607.0,36650.0,36650.0,1000.0,17553.0,18994.0,22669.0,24947.0,33816.0,18133.0,21309.0,31050.0,18133.0,17553.0,18994.0,21309.0,22669.0,24947.0,31050.0,33816.0,418.0,55.0,37.0,63.0,82.0,181.0,10940.0,2990.0,1770.0,2250.0,2250.0
89,170532,22727.0,22727.0,19525.5,15950.5,63808.0,52530.0,52530.0,825.0,17814.0,17846.0,20760.0,25847.0,29905.0,17826.0,19667.0,27957.0,17826.0,17814.0,17846.0,19667.0,20760.0,25847.0,27957.0,29905.0,179.0,40.0,24.0,40.0,36.0,39.0,10530.0,,2383.0,,
90,170675,33391.0,33391.0,19525.5,15950.5,49729.0,36630.0,36630.0,1567.0,32402.0,32466.0,33641.0,33333.0,34285.0,32428.0,32973.0,33963.0,32428.0,32402.0,32466.0,32973.0,33641.0,33333.0,33963.0,34285.0,234.0,49.0,33.0,25.0,43.0,84.0,10900.0,10900.0,4579.0,4579.0,4579.0
91,170806,18212.0,18212.0,19525.5,15950.5,35736.0,24000.0,24000.0,1384.0,15673.0,13079.0,17548.0,19249.0,21946.0,14841.0,15517.0,21012.0,14841.0,15673.0,13079.0,15517.0,17548.0,19249.0,21012.0,21946.0,209.0,53.0,25.0,30.0,35.0,66.0,11450.0,11450.0,2626.0,3486.0,3486.0
92,170967,17003.0,17003.0,19525.5,15950.5,33013.0,24720.0,24720.0,1866.0,17488.0,16676.0,15153.0,14146.0,18834.0,17145.0,16059.0,17437.0,17145.0,17488.0,16676.0,16059.0,15153.0,14146.0,17437.0,18834.0,114.0,30.0,22.0,15.0,14.0,33.0,8840.0,4932.0,900.0,1614.0,1614.0
93,171492,21257.0,21257.0,19525.5,15950.5,41997.0,29480.0,29480.0,1240.0,15303.0,15273.0,19573.0,22367.0,24003.0,15290.0,17868.0,23567.0,15290.0,15303.0,15273.0,17868.0,19573.0,22367.0,23567.0,24003.0,254.0,31.0,23.0,35.0,44.0,121.0,11110.0,10750.0,3000.0,4376.0,4376.0
94,171599,20053.0,20053.0,19525.5,15950.5,42758.0,30126.0,30126.0,1200.0,19675.0,20264.0,23799.0,20269.0,16301.0,19864.0,22048.0,18070.0,19864.0,19675.0,20264.0,22048.0,23799.0,20269.0,18070.0,16301.0,294.0,108.0,51.0,52.0,37.0,46.0,10500.0,10500.0,2766.0,2766.0,2766.0
95,171881,18297.0,18297.0,19525.5,15950.5,33168.0,23970.0,23970.0,800.0,17085.0,,19070.0,19282.0,,17085.0,19070.0,19282.0,17085.0,17085.0,,19070.0,19070.0,19282.0,19282.0,,10.0,4.0,0.0,5.0,1.0,0.0,7930.0,7247.0,1966.0,2680.0,2680.0
96,172264,21434.0,21434.0,19525.5,15950.5,39539.0,27642.0,27642.0,1000.0,18163.0,19719.0,21296.0,22504.0,23194.0,18889.0,20560.0,22935.0,18889.0,18163.0,19719.0,20560.0,21296.0,22504.0,22935.0,23194.0,295.0,48.0,42.0,48.0,59.0,98.0,11430.0,11430.0,1664.0,1664.0,1664.0
97,172334,20543.0,20543.0,19525.5,15950.5,41548.0,30472.0,30472.0,800.0,16544.0,18596.0,17650.0,21271.0,23847.0,17775.0,17993.0,22666.0,17775.0,16544.0,18596.0,17993.0,17650.0,21271.0,22666.0,23847.0,168.0,14.0,21.0,37.0,44.0,52.0,10456.0,10456.0,1780.0,1780.0,1780.0
98,172440,18281.0,18281.0,19525.5,15950.5,34832.0,23990.0,23990.0,1500.0,15695.0,15610.0,15818.0,18194.0,25869.0,15663.0,15698.0,22415.0,15663.0,15695.0,15610.0,15698.0,15818.0,18194.0,22415.0,25869.0,104.0,31.0,19.0,14.0,18.0,22.0,9156.0,6000.0,3030.0,5900.0,3600.0
99,172608,,,19525.5,15950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,172866,17898.0,17898.0,19525.5,15950.5,31816.0,18699.0,18699.0,1694.0,16272.0,18711.0,,,,17898.0,18711.0,,17898.0,16272.0,18711.0,18711.0,,,,,3.0,1.0,2.0,0.0,0.0,0.0,,8539.0,,9250.0,9250.0
